"","DisId","DisDcaId","DisName","DisCurePeriod","DisDescription","DiaAniId","DiaDate","DiaRemarks","DiaWithMilk","DiaWithMeat","AniId","AniLifeNumber"
"165",161,11,"Diagnosis not listed in the key",21,"",93,2017-06-27,"",NA,2017-07-16 00:00:00,93,"FR4404288176"
"166",161,11,"Diagnosis not listed in the key",21,"",17,2017-06-27,"",NA,2017-07-16 00:00:00,17,"FR4404288079"
"167",161,11,"Diagnosis not listed in the key",21,"",51,2017-06-27,"",NA,2017-07-16 00:00:00,51,"FR4404288131"
"168",161,11,"Diagnosis not listed in the key",21,"",80,2017-06-27,"",NA,2017-07-16 00:00:00,80,"FR4404288163"
"169",161,11,"Diagnosis not listed in the key",21,"",38,2017-06-27,"",NA,2017-07-16 00:00:00,38,"FR4404288112"
"170",161,11,"Diagnosis not listed in the key",21,"",61,2017-06-27,"",NA,2017-07-16 00:00:00,61,"FR4404288142"
"171",161,11,"Diagnosis not listed in the key",21,"",91,2017-06-27,"",NA,2017-07-16 00:00:00,91,"FR4404288174"
"172",161,11,"Diagnosis not listed in the key",21,"",15,2017-06-27,"",NA,2017-07-16 00:00:00,15,"FR4404288075"
"173",161,11,"Diagnosis not listed in the key",21,"",92,2017-06-27,"",NA,2017-07-16 00:00:00,92,"FR4404288175"
"174",161,11,"Diagnosis not listed in the key",21,"",29,2017-06-27,"",NA,2017-07-16 00:00:00,29,"FR4404288100"
"175",161,11,"Diagnosis not listed in the key",21,"",26,2017-06-27,"",NA,2017-07-16 00:00:00,26,"FR4404288097"
"176",161,11,"Diagnosis not listed in the key",21,"",81,2017-06-27,"",NA,2017-07-16 00:00:00,81,"FR4404288164"
"177",161,11,"Diagnosis not listed in the key",21,"",5,2017-06-27,"",NA,2017-07-16 00:00:00,5,"FR4404288029"
"178",161,11,"Diagnosis not listed in the key",21,"",41,2017-06-27,"",NA,2017-07-16 00:00:00,41,"FR4404288116"
"179",161,11,"Diagnosis not listed in the key",21,"",106,2017-06-27,"",NA,2017-07-16 00:00:00,106,"FR4404288190"
"180",161,11,"Diagnosis not listed in the key",21,"",47,2017-06-27,"",NA,2017-07-16 00:00:00,47,"FR4404288127"
"181",161,11,"Diagnosis not listed in the key",21,"",77,2017-06-27,"",NA,2017-07-16 00:00:00,77,"FR4404288159"
"182",161,11,"Diagnosis not listed in the key",21,"",18,2017-06-27,"",NA,2017-07-16 00:00:00,18,"FR4404288080"
"183",161,11,"Diagnosis not listed in the key",21,"",96,2017-06-27,"",NA,2017-07-16 00:00:00,96,"FR4404288180"
"184",161,11,"Diagnosis not listed in the key",21,"",101,2017-06-27,"",NA,2017-07-16 00:00:00,101,"FR4404288185"
"185",161,11,"Diagnosis not listed in the key",21,"",62,2017-06-27,"",NA,2017-07-16 00:00:00,62,"FR4404288143"
"186",161,11,"Diagnosis not listed in the key",21,"",27,2017-06-27,"",NA,2017-07-16 00:00:00,27,"FR4404288098"
"187",161,11,"Diagnosis not listed in the key",21,"",30,2017-06-27,"",NA,2017-07-16 00:00:00,30,"FR4404288101"
"188",161,11,"Diagnosis not listed in the key",21,"",208,2017-06-27,"",NA,2017-07-16 00:00:00,208,"FR4404658982"
"189",161,11,"Diagnosis not listed in the key",21,"",127,2017-06-27,"",NA,2017-07-16 00:00:00,127,"FR4963097404"
"190",161,11,"Diagnosis not listed in the key",21,"",44,2017-06-27,"",NA,2017-07-16 00:00:00,44,"FR4404288122"
"191",161,11,"Diagnosis not listed in the key",21,"",25,2017-06-27,"",NA,2017-07-16 00:00:00,25,"FR4404288094"
"192",161,11,"Diagnosis not listed in the key",21,"",20,2017-06-27,"",NA,2017-07-16 00:00:00,20,"FR4404288082"
"193",161,11,"Diagnosis not listed in the key",21,"",35,2017-06-27,"",NA,2017-07-16 00:00:00,35,"FR4404288109"
"194",161,11,"Diagnosis not listed in the key",21,"",48,2017-06-27,"",NA,2017-07-16 00:00:00,48,"FR4404288128"
"195",161,11,"Diagnosis not listed in the key",21,"",36,2017-06-27,"",NA,2017-07-16 00:00:00,36,"FR4404288110"
"196",161,11,"Diagnosis not listed in the key",21,"",74,2017-06-27,"",NA,2017-07-16 00:00:00,74,"FR4404288156"
"197",161,11,"Diagnosis not listed in the key",21,"",21,2017-06-27,"",NA,2017-07-16 00:00:00,21,"FR4404288083"
"198",161,11,"Diagnosis not listed in the key",21,"",125,2017-06-27,"",NA,2017-07-16 00:00:00,125,"FR4958880362"
"199",161,11,"Diagnosis not listed in the key",21,"",23,2017-06-27,"",NA,2017-07-16 00:00:00,23,"FR4404288088"
"200",161,11,"Diagnosis not listed in the key",21,"",99,2017-06-27,"",NA,2017-07-16 00:00:00,99,"FR4404288183"
"201",161,11,"Diagnosis not listed in the key",21,"",58,2017-06-27,"",NA,2017-07-16 00:00:00,58,"FR4404288139"
"202",161,11,"Diagnosis not listed in the key",21,"",37,2017-06-27,"",NA,2017-07-16 00:00:00,37,"FR4404288111"
"203",161,11,"Diagnosis not listed in the key",21,"",50,2017-06-27,"",NA,2017-07-16 00:00:00,50,"FR4404288130"
"204",161,11,"Diagnosis not listed in the key",21,"",120,2017-06-27,"",NA,2017-07-16 00:00:00,120,"FR4950954269"
"205",161,11,"Diagnosis not listed in the key",21,"",46,2017-06-27,"",NA,2017-07-16 00:00:00,46,"FR4404288126"
"206",83,3,"Abortion",NA,"",46,2017-06-28,"Avortement en cours : veau mort
Cortisone pour faire vêler
Energidex : 1 flocon
Calcium : 100 ml",2017-07-07 09:53:00,2017-08-28 09:53:00,46,"FR4404288126"
"207",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",32,2017-06-28,"",NA,NA,32,"FR4404288105"
"208",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",120,2017-06-28,"Conductivité 108 - cailles",NA,NA,120,"FR4950954269"
"209",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",32,2017-06-29,"",2017-07-05 08:14:00,2017-07-16 19:16:00,32,"FR4404288105"
"210",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",32,2017-06-29,"",2017-07-05 09:49:00,NA,32,"FR4404288105"
"211",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",32,2017-06-29,"",2017-07-07 07:40:00,2017-07-12 07:40:00,32,"FR4404288105"
"212",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",38,2017-06-30,"",2017-07-07 07:39:00,2017-07-12 07:39:00,38,"FR4404288112"
"213",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",32,2017-07-01,"Quartier ArG + ArD",2017-07-08 20:35:00,2017-08-01 08:35:00,32,"FR4404288105"
"214",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",29,2017-07-01,"",2017-07-09 11:06:00,2017-07-14 11:06:00,29,"FR4404288100"
"215",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",120,2017-07-01,"",2017-07-09 11:06:00,2017-07-14 11:06:00,120,"FR4950954269"
"216",108,3,"Ovarial cysts",21,"cystic ovary disease",161,2017-07-03,"Kyste à droite",NA,NA,161,"FR4404288226"
"217",108,3,"Ovarial cysts",21,"cystic ovary disease",153,2017-07-03,"Kyste à gauche",NA,NA,153,"FR4404288217"
"218",107,3,"Irregular interoestrus intervals",21,"",152,2017-07-03,"APTE / a ovuler il y a 10 à 15 jours, présence : Corps Jaune",NA,NA,152,"FR4404288216"
"219",109,3,"Other disturbances of female fertility",21,"",207,2017-07-04,"",NA,NA,207,"FR4404659034"
"220",105,3,"Acyclia",21,"absence of heat with inactive ovaries",82,2017-07-05,"Pas d'activité ovarienne : alimentation ? / propylène",NA,NA,82,"FR4404288165"
"221",108,3,"Ovarial cysts",21,"cystic ovary disease",41,2017-07-05,"Kyste côté droit -> faire Chorullon",NA,NA,41,"FR4404288116"
"222",108,3,"Ovarial cysts",21,"cystic ovary disease",69,2017-07-05,"Kyste côté gauche -> faire Chorullon",NA,NA,69,"FR4404288150"
"223",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",9,2017-07-09,"",2017-07-16 22:19:00,2017-08-10 10:19:00,9,"FR4404288050"
"224",108,3,"Ovarial cysts",21,"cystic ovary disease",41,2017-07-13,"707004677",NA,NA,41,"FR4404288116"
"225",108,3,"Ovarial cysts",21,"cystic ovary disease",69,2017-07-13,"707004677",NA,NA,69,"FR4404288150"
"226",105,3,"Acyclia",21,"absence of heat with inactive ovaries",82,2017-07-13,"",NA,2017-08-13 11:17:00,82,"FR4404288165"
"227",83,3,"Abortion",NA,"",46,2017-06-28,"Veau mort à l'intérieur : col non ouvert",2017-07-25 07:34:00,2017-09-15 07:34:00,46,"FR4404288126"
"228",108,3,"Ovarial cysts",21,"cystic ovary disease",153,2017-07-13,"Kyste à Gauche",NA,NA,153,"FR4404288217"
"229",108,3,"Ovarial cysts",21,"cystic ovary disease",161,2017-07-14,"",NA,NA,161,"FR4404288226"
"230",108,3,"Ovarial cysts",21,"cystic ovary disease",17,2017-07-14,"Kyste à Droite",NA,NA,17,"FR4404288079"
"231",108,3,"Ovarial cysts",21,"cystic ovary disease",62,2017-05-30,"",NA,NA,62,"FR4404288143"
"232",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",18,2017-07-23,"",NA,NA,18,"FR4404288080"
"233",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",18,2017-07-24,"",NA,2017-08-08 19:54:00,18,"FR4404288080"
"234",105,3,"Acyclia",21,"absence of heat with inactive ovaries",41,2017-07-25,"",NA,2017-08-25 00:00:00,41,"FR4404288116"
"235",105,3,"Acyclia",21,"absence of heat with inactive ovaries",61,2017-07-25,"",NA,2017-08-25 00:00:00,61,"FR4404288142"
"236",105,3,"Acyclia",21,"absence of heat with inactive ovaries",108,2017-07-25,"",NA,2017-08-25 00:00:00,108,"FR4404288192"
"237",105,3,"Acyclia",21,"absence of heat with inactive ovaries",52,2017-07-25,"",NA,2017-08-25 00:00:00,52,"FR4404288132"
"238",105,3,"Acyclia",21,"absence of heat with inactive ovaries",53,2017-07-25,"",NA,2017-08-25 00:00:00,53,"FR4404288133"
"239",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",18,2017-07-25,"",2017-07-31 19:23:00,2017-08-26 19:23:00,18,"FR4404288080"
"240",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",47,2017-07-26,"",2017-08-01 08:52:00,2017-08-27 08:52:00,47,"FR4404288127"
"241",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",18,2017-07-27,"",2017-08-03 20:07:00,2017-08-27 08:07:00,18,"FR4404288080"
"242",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",99,2017-07-27,NA,2017-07-30 11:28:37,2017-08-27 11:28:37,99,"FR4404288183"
"243",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",27,2017-07-28,"",2017-08-04 12:37:00,2017-08-09 12:37:00,27,"FR4404288098"
"244",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",82,2017-08-02,"",2017-08-05 20:00:00,2017-09-02 20:00:00,82,"FR4404288165"
"245",10001,4,"Abcès",0,"",82,2017-08-04,"Parage par Véto : François D",2017-08-09 13:22:00,2017-08-21 13:22:00,82,"FR4404288165"
"246",10002,4,"Mortarello",0,"",47,2017-08-04,"Parage + pansement",NA,NA,47,"FR4404288127"
"247",10002,4,"Mortarello",0,"",92,2017-08-04,"Parage + pansement",NA,NA,92,"FR4404288175"
"248",29,4,"Lameness",21,"",51,2017-08-04,"Parage : présence de pierres",NA,NA,51,"FR4404288131"
"249",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",47,2017-08-09,"",NA,NA,47,"FR4404288127"
"250",101,3,"Endometritis",21,"inflammation of the mucus membranes of the uterus",144,2017-08-16,"",2017-08-24 12:00:00,2017-10-22 12:00:00,144,"FR4404288207"
"251",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",116,2017-08-16,"non délivrance",NA,2017-09-01 08:24:00,116,"FR4912264927"
"252",101,3,"Endometritis",21,"inflammation of the mucus membranes of the uterus",116,2017-08-16,"non délivrance",2017-08-24 20:28:00,2017-10-22 20:28:00,116,"FR4912264927"
"253",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",123,2017-08-18,"",2017-08-25 19:20:00,2017-08-30 19:20:00,123,"FR4954667338"
"254",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",116,2017-08-20,"",2017-08-27 09:05:00,2017-09-01 09:05:00,116,"FR4912264927"
"255",123,7,"Infection with streptococcus pneumoniae",21,"",135,2017-08-22,"Vache essouflée",2017-08-29 19:06:00,2017-09-26 19:06:00,135,"FR4404288198"
"256",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",13,2017-08-22,"",2017-08-26 19:07:00,2017-09-07 19:07:00,13,"FR4404288069"
"257",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",116,2017-08-23,"suite traitament",2017-08-30 20:19:00,2017-09-23 08:19:00,116,"FR4912264927"
"258",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",80,2017-08-25,"",2017-09-02 10:30:00,2017-09-07 10:30:00,80,"FR4404288163"
"259",74,1,"Mastitis with isolation of Escherichia coli (E. coli)",14,"",36,2017-08-26,"grosses cailles jaunes. limite coli",NA,NA,36,"FR4404288110"
"260",74,1,"Mastitis with isolation of Escherichia coli (E. coli)",14,"",36,2017-08-26,"",2017-09-01 08:08:00,NA,36,"FR4404288110"
"261",74,1,"Mastitis with isolation of Escherichia coli (E. coli)",14,"",41,2017-08-26,"",2017-09-02 08:10:00,2017-09-07 08:10:00,41,"FR4404288116"
"262",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",80,2017-08-26,"conplément ubrolexin",2017-09-02 20:25:00,2017-09-26 08:25:00,80,"FR4404288163"
"263",83,3,"Abortion",NA,"",117,2017-09-02,"baisse d'activité+ T° 39.5
Démarche anaormal",2017-09-10 09:39:00,2017-11-08 09:39:00,117,"FR4935590346"
"264",122,7,"Acute pasteurellosis",21,"haemorrhagic septicaemia; severe general disease caused by infection with Pasteurella multocida",173,2017-09-02,"T°39.5 + Baisse d'activité.",2017-09-08 11:11:00,2017-10-05 11:11:00,173,"FR4944526074"
"265",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",31,2017-09-03,"cond 105",2017-09-10 10:50:00,2017-09-15 10:50:00,31,"FR4404288102"
"266",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",113,2017-09-07,"",2017-09-15 09:54:00,2017-10-08 09:55:00,113,"FR4454691592"
"267",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",9,2017-09-12,"",2017-09-22 21:57:00,2017-10-16 09:57:00,9,"FR4404288050"
"268",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",47,2017-09-12,"",2017-09-19 08:11:00,2017-09-24 08:11:00,47,"FR4404288127"
"269",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",123,2017-09-12,"",2017-09-25 22:30:00,2017-09-30 22:30:00,123,"FR4954667338"
"270",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",172,2017-09-14,"",2017-09-17 11:03:00,2017-10-15 11:03:00,172,"FR4944526073"
"271",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",35,2017-09-15,"",2017-09-23 18:59:00,2017-10-02 18:59:00,35,"FR4404288109"
"272",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",106,2017-09-15,"",2017-09-18 19:32:00,2017-10-16 19:32:00,106,"FR4404288190"
"273",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",116,2017-09-18,"",2017-09-27 20:21:00,2017-10-22 20:20:00,116,"FR4912264927"
"274",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",32,2017-09-19,"",2017-09-25 22:20:00,2017-09-30 22:20:00,32,"FR4404288105"
"275",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",13,2017-09-23,"",2017-10-01 10:02:00,2017-10-06 10:02:00,13,"FR4404288069"
"276",10003,11,"Vêlage diffficile",0,"",174,2017-09-25,"",2017-09-30 07:55:00,2017-10-12 07:55:00,174,"FR4958880507"
"277",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",53,2017-09-28,"",2017-10-05 11:38:00,2017-10-10 11:38:00,53,"FR4404288133"
"278",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",12,2017-09-30,"",2017-10-07 07:34:00,2017-10-12 07:34:00,12,"FR4404288068"
"279",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",12,2017-09-30,"",2017-10-07 11:13:00,2017-10-12 11:13:00,12,"FR4404288068"
"280",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",23,2017-10-02,"",2017-10-09 10:05:00,2017-10-19 10:05:00,23,"FR4404288088"
"281",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",19,2017-10-02,"",2017-10-09 14:29:00,2017-10-14 14:29:00,19,"FR4404288081"
"282",71,1,"Mastitis with isolation of Sc. uberis (ScE)",14,"",19,2017-10-03,"Cellules 2 500 mo
Pas de conductivité",2017-10-10 09:07:00,2017-10-20 09:07:00,19,"FR4404288081"
"283",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",117,2017-10-05,"",2017-10-08 19:28:00,2017-11-05 19:28:00,117,"FR4935590346"
"284",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",23,2017-10-06,"",2017-10-13 07:53:00,2017-10-18 07:53:00,23,"FR4404288088"
"285",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",58,2017-10-06,"",2017-10-13 07:55:00,2017-10-18 07:55:00,58,"FR4404288139"
"286",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",19,2017-10-06,"",2017-10-13 08:00:00,2017-10-18 08:00:00,19,"FR4404288081"
"287",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",193,2017-10-10,"conductivité 85",2017-10-17 10:21:00,2017-10-22 10:21:00,193,"FR4404288141"
"288",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",29,2017-10-09,"au velage",2017-10-18 03:30:00,2017-11-10 15:30:00,29,"FR4404288100"
"289",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",136,2017-10-09,"au velage",2017-10-16 11:19:00,2017-11-11 11:19:00,136,"FR4404288199"
"290",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",113,2017-10-14,"",2017-10-21 09:29:00,2017-10-26 09:29:00,113,"FR4454691592"
"291",45,4,"Digital phlegmon",28,"panaritium; digital inflammatory edema",149,2017-09-29,"",2017-10-17 11:48:00,2017-11-14 11:48:00,149,"FR4404288213"
"292",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",30,2017-10-16,"",2017-10-23 08:28:00,2017-10-28 08:28:00,30,"FR4404288101"
"293",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",29,2017-10-16,"",2017-10-22 08:29:00,2017-10-27 08:29:00,29,"FR4404288100"
"294",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",15,2017-10-17,"",2017-10-23 09:18:00,2017-10-28 09:18:00,15,"FR4404288075"
"295",67,1,"Mastitis catarrhalis chronica (chronic catarrhal mastitis)",14,"",12,2017-10-19,"puré dans quartier",2017-10-25 09:16:00,2017-11-20 09:16:00,12,"FR4404288068"
"296",10002,4,"Mortarello",0,"",94,2017-10-19,"Oxitetrin",NA,NA,94,"FR4404288177"
"297",10002,4,"Mortarello",0,"",42,2017-10-19,"oxitetrin
",NA,NA,42,"FR4404288120"
"298",143,6,"Hyperketonemia / acetonemia",14,"increased content of keton bodies in the blood",124,2017-10-19,"chute de lait et t°",2017-10-25 11:58:00,2017-11-21 11:58:00,124,"FR4956691421"
"299",155,6,"Other metabolic diseases and deficiencies",14,"",123,2017-10-19,"",2017-10-25 12:00:00,2017-11-06 12:00:00,123,"FR4954667338"
"300",94,3,"Calving-related injuries of the vagina",NA,"",174,2017-10-19,"",2017-10-27 12:02:00,2017-12-25 12:02:00,174,"FR4958880507"
"301",68,1,"Mastitis catarrhalis subclinica (subclinical mastitis)",14,"infectious inflammation of the mammary gland without clinical signs",127,2017-10-19,"",2017-10-27 00:04:00,2017-11-19 12:04:00,127,"FR4963097404"
"302",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",136,2017-10-21,"recidive",2017-10-31 23:51:00,2017-11-24 11:51:00,136,"FR4404288199"
"303",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",56,2017-10-22,"",2017-10-29 18:23:00,2017-11-03 18:23:00,56,"FR4404288137"
"304",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",174,2017-10-22,"",2017-10-29 19:25:00,2017-11-03 19:25:00,174,"FR4958880507"
"305",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",113,2017-10-24,"",2017-10-30 07:36:00,2017-11-25 07:36:00,113,"FR4454691592"
"306",11,5,"Bronchopneumonia (inflammation of bronchial tubes and lungs)",21,"",124,2017-10-24,"",2017-10-31 23:49:00,2017-11-24 11:49:00,124,"FR4956691421"
"307",66,1,"Mastitis catarrhalis acuta (acute catarrhal mastitis)",14,"",112,2017-10-26,"",2017-11-01 19:50:00,NA,112,"FR4947438444"
